dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
pubmed,deepwalk,256,10,10,1,1,0.7564701633475371,0.7867813490267089,0.7867813490267089,00:01:26.380,True
pubmed,deepwalk,256,10,10,1,1,0.7759143537748455,0.7876252060352479,0.7876252060352479,00:01:28.292,False
pubmed,deepwalk,256,10,10,1,1,0.7602583106168312,0.7863286555002265,0.7863286555002263,00:01:28.292,True
pubmed,deepwalk,256,10,10,1,1,0.774460419090468,0.7861037149740079,0.7861037149740079,00:01:23.170,False
pubmed,deepwalk,256,10,10,1,1,0.7556235396636978,0.7822544137618832,0.7822544137618832,00:01:23.170,True
pubmed,deepwalk,256,10,10,1,1,0.7736326738761737,0.7873716241917079,0.7873716241917079,00:01:27.132,False
pubmed,deepwalk,256,10,10,1,1,0.7539441922714117,0.7822544137618832,0.7822544137618832,00:01:27.132,True
pubmed,deepwalk,256,10,10,1,1,0.7717383058928764,0.7838214783821479,0.7838214783821479,00:01:24.240,False
pubmed,deepwalk,256,10,10,1,1,0.750839652677063,0.7804436396559529,0.7804436396559529,00:01:24.240,True
pubmed,deepwalk,256,10,10,1,1,0.7764165475454448,0.7885127424876379,0.7885127424876379,00:01:25.573,False
pubmed,deepwalk,256,10,10,1,1,0.755480666402932,0.783612494341331,0.783612494341331,00:01:25.573,True
pubmed,deepwalk,256,10,10,1,1,0.7712104524814949,0.7831875237732978,0.7831875237732978,00:01:26.852,False
pubmed,deepwalk,256,10,10,1,1,0.7583234719013774,0.7827071072883658,0.7827071072883658,00:01:26.852,True
pubmed,deepwalk,256,10,10,1,1,0.7758084289886765,0.7885127424876379,0.7885127424876379,00:01:26.937,False
pubmed,deepwalk,256,10,10,1,1,0.7574639550486045,0.7867813490267089,0.7867813490267089,00:01:26.937,True
pubmed,deepwalk,256,10,10,1,1,0.7693970835401732,0.7822999873209078,0.7822999873209078,00:01:27.297,False
pubmed,deepwalk,256,10,10,1,1,0.7568192408668697,0.7858759619737438,0.7858759619737438,00:01:27.297,True
pubmed,deepwalk,256,10,10,1,1,0.775759170160768,0.7876252060352479,0.7876252060352479,00:01:23.546,False
pubmed,deepwalk,256,10,10,1,1,0.7553035869404839,0.7799909461294703,0.7799909461294704,00:01:23.546,True
pubmed,deepwalk,256,10,10,1,1,0.7649738984881452,0.7792570051984278,0.7792570051984278,00:01:26.973,False
pubmed,deepwalk,256,10,10,1,1,0.7592359786860082,0.784517881394296,0.784517881394296,00:01:26.973,True
pubmed,deepwalk,256,10,10,1,1,0.7715593868399634,0.7840750602256878,0.7840750602256878,00:01:28.210,False
pubmed,deepwalk,256,10,10,1,1,0.7666034588747688,0.7881394296061568,0.7881394296061567,00:01:28.210,True
pubmed,deepwalk,256,10,10,1,1,0.7728606050040895,0.784835805756308,0.7848358057563078,00:01:23.053,False
pubmed,deepwalk,256,10,10,1,1,0.7626405373200905,0.7863286555002265,0.7863286555002263,00:01:23.053,True
pubmed,deepwalk,256,10,10,1,1,0.769919293893547,0.7826803600862178,0.7826803600862178,00:01:26.665,False
pubmed,deepwalk,256,10,10,1,1,0.7559777692528695,0.783612494341331,0.783612494341331,00:01:26.665,True
pubmed,deepwalk,256,10,10,1,1,0.76936877662108,0.7819196145555978,0.7819196145555978,00:01:24.269,False
pubmed,deepwalk,256,10,10,1,1,0.7572874942344529,0.7840651878678135,0.7840651878678135,00:01:24.269,True
pubmed,deepwalk,256,10,10,1,1,0.772899904785326,0.7866108786610879,0.7866108786610879,00:01:26.162,False
pubmed,deepwalk,256,10,10,1,1,0.754466476334768,0.7813490267089181,0.781349026708918,00:01:26.162,True
pubmed,deepwalk,256,10,10,1,1,0.7742981393703827,0.7859769240522378,0.7859769240522378,00:01:27.929,False
pubmed,deepwalk,256,10,10,1,1,0.748976029575101,0.775011317338162,0.7750113173381621,00:01:27.929,True
pubmed,deepwalk,256,10,10,1,1,0.7762161864271039,0.7887663243311779,0.7887663243311779,00:01:22.380,False
pubmed,deepwalk,256,10,10,1,1,0.754929130551616,0.7822544137618832,0.7822544137618832,00:01:22.380,True
pubmed,deepwalk,256,10,10,1,1,0.7731319235304732,0.7857233422086979,0.7857233422086979,00:01:27.076,False
pubmed,deepwalk,256,10,10,1,1,0.757767731720112,0.7858759619737438,0.7858759619737438,00:01:27.076,True
pubmed,deepwalk,256,10,10,1,1,0.7770532248502858,0.7895270698617979,0.7895270698617979,00:01:25.863,False
pubmed,deepwalk,256,10,10,1,1,0.7584324035105222,0.7904028972385695,0.7904028972385695,00:01:25.863,True
pubmed,deepwalk,256,10,10,1,1,0.7736485330865186,0.7858501331304679,0.7858501331304678,00:01:28.794,False
pubmed,deepwalk,256,10,10,1,1,0.7528001019260803,0.7808963331824355,0.7808963331824355,00:01:28.794,True
pubmed,deepwalk,256,10,10,1,1,0.7771571926007534,0.7895270698617979,0.7895270698617979,00:01:32.808,False
pubmed,deepwalk,256,10,10,1,1,0.7620121542278907,0.7863286555002265,0.7863286555002263,00:01:32.808,True
