dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
citeseer,node2vec,256,10,10,0.25,0.5,0.6649387281240481,0.7207207207207207,0.7207207207207207,00:00:09.264
citeseer,node2vec,256,10,10,0.25,0.5,0.6645172294893252,0.7162162162162162,0.7162162162162162,00:00:08.625
citeseer,node2vec,256,10,10,0.25,0.5,0.6726979286697116,0.7177177177177178,0.7177177177177178,00:00:07.994
citeseer,node2vec,256,10,10,0.25,0.5,0.6757185927418571,0.7222222222222222,0.7222222222222222,00:00:09.318
citeseer,node2vec,256,10,10,0.25,0.5,0.6817436936126319,0.7282282282282283,0.7282282282282282,00:00:10.453
citeseer,node2vec,256,10,10,0.25,0.5,0.6761518922736052,0.7192192192192193,0.7192192192192193,00:00:11.323
citeseer,node2vec,256,10,10,0.25,0.5,0.6763837050107421,0.7282282282282283,0.7282282282282282,00:00:11.294
citeseer,node2vec,256,10,10,0.25,0.5,0.6754006487230911,0.7252252252252253,0.7252252252252253,00:00:10.511
citeseer,node2vec,256,10,10,0.25,0.5,0.6780847055955793,0.7267267267267268,0.7267267267267268,00:00:09.971
citeseer,node2vec,256,10,10,0.25,0.5,0.6530333586762423,0.7027027027027027,0.7027027027027027,00:00:08.400
citeseer,node2vec,256,10,10,0.25,0.5,0.6752973110363101,0.7162162162162162,0.7162162162162162,00:00:07.905
citeseer,node2vec,256,10,10,0.25,0.5,0.6697305967355572,0.7252252252252253,0.7252252252252253,00:00:07.418
citeseer,node2vec,256,10,10,0.25,0.5,0.6640748688198456,0.7147147147147147,0.7147147147147147,00:00:07.835
citeseer,node2vec,256,10,10,0.25,0.5,0.6676451184412152,0.7222222222222222,0.7222222222222222,00:00:07.294
citeseer,node2vec,256,10,10,0.25,0.5,0.6719905845100547,0.7222222222222222,0.7222222222222222,00:00:07.297
citeseer,node2vec,256,10,10,0.25,0.5,0.6701556672249595,0.7222222222222222,0.7222222222222222,00:00:07.609
citeseer,node2vec,256,10,10,0.25,0.5,0.6774549259800815,0.7267267267267268,0.7267267267267268,00:00:07.684
citeseer,node2vec,256,10,10,0.25,0.5,0.6582107334724082,0.7087087087087086,0.7087087087087087,00:00:07.872
citeseer,node2vec,256,10,10,0.25,0.5,0.6598384826242668,0.7132132132132132,0.7132132132132132,00:00:09.007
citeseer,node2vec,256,10,10,0.25,0.5,0.6607818667002725,0.7117117117117117,0.7117117117117117,00:00:08.421
citeseer,node2vec,256,10,10,0.25,0.5,0.6708524040527388,0.7192192192192193,0.7192192192192193,00:00:09.086
citeseer,node2vec,256,10,10,0.25,0.5,0.646949085002859,0.6951951951951952,0.6951951951951952,00:00:08.884
citeseer,node2vec,256,10,10,0.25,0.5,0.6625264027765985,0.7117117117117117,0.7117117117117117,00:00:09.393
citeseer,node2vec,256,10,10,0.25,0.5,0.6719630857495202,0.7237237237237237,0.7237237237237237,00:00:08.114
citeseer,node2vec,256,10,10,0.25,0.5,0.6813315685034964,0.7327327327327328,0.7327327327327328,00:00:10.781
citeseer,node2vec,256,10,10,0.25,0.5,0.6755654068043354,0.7252252252252253,0.7252252252252253,00:00:11.690
citeseer,node2vec,256,10,10,0.25,0.5,0.6640079510497515,0.7132132132132132,0.7132132132132132,00:00:10.943
citeseer,node2vec,256,10,10,0.25,0.5,0.6917357460543213,0.7372372372372372,0.7372372372372372,00:00:10.950
citeseer,node2vec,256,10,10,0.25,0.5,0.655420840836158,0.7072072072072072,0.7072072072072072,00:00:11.078
citeseer,node2vec,256,10,10,0.25,0.5,0.6479538795565888,0.6981981981981982,0.6981981981981982,00:00:08.832
citeseer,node2vec,256,10,10,0.25,0.5,0.6549128256551554,0.7042042042042042,0.7042042042042042,00:00:07.871
citeseer,node2vec,256,10,10,0.25,0.5,0.6692841066142304,0.7222222222222222,0.7222222222222222,00:00:07.525
citeseer,node2vec,256,10,10,0.25,0.5,0.6599444900200694,0.7102102102102102,0.7102102102102102,00:00:07.821
citeseer,node2vec,256,10,10,0.25,0.5,0.687328998834413,0.7312312312312313,0.7312312312312312,00:00:07.288
citeseer,node2vec,256,10,10,0.25,0.5,0.6728954447472967,0.7177177177177178,0.7177177177177178,00:00:07.604
citeseer,node2vec,256,10,10,0.25,0.75,0.6686956007257471,0.7147147147147147,0.7147147147147147,00:00:07.644
citeseer,node2vec,256,10,10,0.25,0.75,0.6715123830827499,0.7207207207207207,0.7207207207207207,00:00:07.443
citeseer,node2vec,256,10,10,0.25,0.75,0.66562928511477,0.7147147147147147,0.7147147147147147,00:00:07.369
citeseer,node2vec,256,10,10,0.25,0.75,0.6781894381694843,0.7252252252252253,0.7252252252252253,00:00:07.609
citeseer,node2vec,256,10,10,0.25,0.75,0.6647457575517451,0.7192192192192193,0.7192192192192193,00:00:08.646
citeseer,node2vec,256,10,10,0.25,0.75,0.6716174279780288,0.7207207207207207,0.7207207207207207,00:00:08.946
citeseer,node2vec,256,10,10,0.25,0.75,0.6889138916857935,0.7387387387387387,0.7387387387387387,00:00:09.076
citeseer,node2vec,256,10,10,0.25,0.75,0.6660432258109839,0.7177177177177178,0.7177177177177178,00:00:09.631
citeseer,node2vec,256,10,10,0.25,0.75,0.6859694294347496,0.7342342342342343,0.7342342342342343,00:00:08.938
citeseer,node2vec,256,10,10,0.25,0.75,0.6731981438597271,0.7252252252252253,0.7252252252252253,00:00:08.692
citeseer,node2vec,256,10,10,0.25,0.75,0.6639150861192606,0.7147147147147147,0.7147147147147147,00:00:10.702
citeseer,node2vec,256,10,10,0.25,0.75,0.6727486216299446,0.7192192192192193,0.7192192192192193,00:00:11.014
citeseer,node2vec,256,10,10,0.25,0.75,0.6683402433880633,0.7132132132132132,0.7132132132132132,00:00:10.740
citeseer,node2vec,256,10,10,0.25,0.75,0.6852972380495653,0.7282282282282283,0.7282282282282282,00:00:11.013
citeseer,node2vec,256,10,10,0.25,0.75,0.6618039476924271,0.7162162162162162,0.7162162162162162,00:00:10.092
citeseer,node2vec,256,10,10,0.25,0.75,0.6744839281993094,0.7177177177177178,0.7177177177177178,00:00:08.269
citeseer,node2vec,256,10,10,0.25,0.75,0.6744587366823454,0.7192192192192193,0.7192192192192193,00:00:07.449
citeseer,node2vec,256,10,10,0.25,0.75,0.6848216271105366,0.7342342342342343,0.7342342342342343,00:00:07.802
citeseer,node2vec,256,10,10,0.25,0.75,0.6794141772816102,0.7282282282282283,0.7282282282282282,00:00:07.190
citeseer,node2vec,256,10,10,0.25,0.75,0.6677069839071409,0.7147147147147147,0.7147147147147147,00:00:07.982
citeseer,node2vec,256,10,10,0.25,0.75,0.670273297473424,0.7207207207207207,0.7207207207207207,00:00:07.512
citeseer,node2vec,256,10,10,0.25,0.75,0.6596580897599119,0.7102102102102102,0.7102102102102102,00:00:07.643
citeseer,node2vec,256,10,10,0.25,0.75,0.6668576319924518,0.7177177177177178,0.7177177177177178,00:00:07.633
citeseer,node2vec,256,10,10,0.25,0.75,0.6734845906517188,0.7222222222222222,0.7222222222222222,00:00:08.024
citeseer,node2vec,256,10,10,0.25,0.75,0.6606801803650896,0.7147147147147147,0.7147147147147147,00:00:07.428
citeseer,node2vec,256,10,10,0.25,0.75,0.6716508475689476,0.7237237237237237,0.7237237237237237,00:00:08.108
citeseer,node2vec,256,10,10,0.25,0.75,0.6672915233840159,0.7147147147147147,0.7147147147147147,00:00:08.959
citeseer,node2vec,256,10,10,0.25,0.75,0.670517391086816,0.7222222222222222,0.7222222222222222,00:00:09.533
citeseer,node2vec,256,10,10,0.25,0.75,0.6836658253314649,0.7267267267267268,0.7267267267267268,00:00:08.872
citeseer,node2vec,256,10,10,0.25,0.75,0.6654749466471302,0.7222222222222222,0.7222222222222222,00:00:09.045
citeseer,node2vec,256,10,10,0.25,0.75,0.6612616857651149,0.7147147147147147,0.7147147147147147,00:00:10.702
citeseer,node2vec,256,10,10,0.25,0.75,0.6821691169627945,0.7357357357357357,0.7357357357357357,00:00:11.577
citeseer,node2vec,256,10,10,0.25,0.75,0.6831726368942955,0.7312312312312313,0.7312312312312312,00:00:10.921
