dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
cora,node2vec,256,10,10,0.25,0.75,0.828038407766675,0.8542435424354243,0.8542435424354243,00:00:07.598
cora,node2vec,256,10,10,0.25,0.75,0.8198775672074525,0.8450184501845017,0.8450184501845018,00:00:06.560
cora,node2vec,256,10,10,0.25,0.75,0.8401584613891694,0.8560885608856088,0.8560885608856088,00:00:06.438
cora,node2vec,256,10,10,0.25,0.75,0.8350860511260574,0.8523985239852399,0.8523985239852399,00:00:05.690
cora,node2vec,256,10,10,0.25,0.75,0.8365930313891299,0.8487084870848709,0.8487084870848709,00:00:05.666
cora,node2vec,256,10,10,0.25,0.75,0.8298086922739334,0.8505535055350554,0.8505535055350554,00:00:05.895
cora,node2vec,256,10,10,0.25,0.75,0.8299545785776282,0.8505535055350554,0.8505535055350554,00:00:05.693
cora,node2vec,256,10,10,0.25,0.75,0.8457194406432055,0.8560885608856088,0.8560885608856088,00:00:05.856
cora,node2vec,256,10,10,0.25,0.75,0.8261016774085468,0.8394833948339483,0.8394833948339483,00:00:05.785
cora,node2vec,256,10,10,0.25,0.75,0.8288685560909108,0.8413284132841329,0.8413284132841329,00:00:05.870
cora,node2vec,256,10,10,0.25,0.75,0.8126220501323521,0.8357933579335792,0.8357933579335793,00:00:05.842
cora,node2vec,256,10,10,0.25,0.75,0.8350835501870675,0.8487084870848709,0.8487084870848709,00:00:05.992
cora,node2vec,256,10,10,0.25,0.75,0.8222573233798125,0.8413284132841329,0.8413284132841329,00:00:06.172
cora,node2vec,256,10,10,0.25,0.75,0.8246801733557311,0.8450184501845017,0.8450184501845018,00:00:06.963
cora,node2vec,256,10,10,0.25,0.75,0.8378688660278389,0.8505535055350554,0.8505535055350554,00:00:06.404
