dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
pubmed,node2vec,256,10,10,4.0,0.25,0.7805576921215754,0.7943711967545639,0.7943711967545639,00:03:04.669
pubmed,node2vec,256,10,10,4.0,0.25,0.7794675187763342,0.7923427991886409,0.7923427991886409,00:02:58.988
pubmed,node2vec,256,10,10,4.0,0.25,0.7761209135127672,0.789553752535497,0.789553752535497,00:03:02.519
pubmed,node2vec,256,10,10,4.0,0.25,0.7812352034127192,0.795131845841785,0.795131845841785,00:03:03.031
pubmed,node2vec,256,10,10,4.0,0.25,0.7776172848870718,0.7913286004056795,0.7913286004056795,00:02:54.685
pubmed,node2vec,256,10,10,4.0,0.25,0.774247972396854,0.7872718052738337,0.7872718052738337,00:02:54.014
pubmed,node2vec,256,10,10,0.25,0.25,0.7759927624117723,0.7908215010141988,0.7908215010141988,00:01:53.790
pubmed,node2vec,256,10,10,0.25,0.25,0.7809367444232875,0.7938640973630832,0.7938640973630832,00:01:53.998
pubmed,node2vec,256,10,10,0.25,0.25,0.7776281612674576,0.79158215010142,0.7915821501014199,00:01:55.528
pubmed,node2vec,256,10,10,0.25,0.25,0.7815516830415074,0.7948782961460447,0.7948782961460447,00:01:55.245
pubmed,node2vec,256,10,10,0.25,0.25,0.7796497848294801,0.7938640973630832,0.7938640973630832,00:02:00.523
pubmed,node2vec,256,10,10,0.25,0.25,0.7740609962101982,0.7877789046653145,0.7877789046653144,00:01:57.351
pubmed,node2vec,256,10,10,0.25,0.25,0.778422151905096,0.79158215010142,0.7915821501014199,00:02:02.652
pubmed,node2vec,256,10,10,0.25,0.25,0.7796921636228742,0.7936105476673428,0.7936105476673428,00:02:00.341
pubmed,node2vec,256,10,10,0.25,0.25,0.7757987523641908,0.7913286004056795,0.7913286004056795,00:01:58.914
pubmed,node2vec,256,10,10,0.25,0.25,0.7866399769322755,0.7991886409736308,0.7991886409736308,00:02:02.257
pubmed,node2vec,256,10,10,0.25,0.25,0.7769414685051205,0.790314401622718,0.790314401622718,00:02:05.986
pubmed,node2vec,256,10,10,0.25,0.25,0.7845245274639657,0.7981744421906694,0.7981744421906694,00:02:04.326
pubmed,node2vec,256,10,10,0.25,0.25,0.7846291139113157,0.7971602434077079,0.7971602434077079,00:02:04.615
pubmed,node2vec,256,10,10,0.25,0.25,0.7865416569663255,0.8002028397565923,0.8002028397565923,00:02:06.079
pubmed,node2vec,256,10,10,0.25,0.25,0.7809401993301658,0.7925963488843814,0.7925963488843814,00:02:10.054
pubmed,node2vec,256,10,10,0.25,0.25,0.7755504678776926,0.790314401622718,0.790314401622718,00:02:03.654
pubmed,node2vec,256,10,10,0.25,0.25,0.7760273709874143,0.7898073022312373,0.7898073022312373,00:02:01.802
pubmed,node2vec,256,10,10,0.25,0.25,0.7754654521339274,0.7898073022312373,0.7898073022312373,00:02:01.227
pubmed,node2vec,256,10,10,0.25,0.25,0.7778197181030767,0.7913286004056795,0.7913286004056795,00:02:01.979
pubmed,node2vec,256,10,10,0.25,0.25,0.7822381634190988,0.7966531440162272,0.7966531440162272,00:02:03.467
pubmed,node2vec,256,10,10,0.25,0.25,0.7814290123520141,0.7953853955375254,0.7953853955375254,00:02:18.935
pubmed,node2vec,256,10,10,0.25,0.25,0.7714063963414445,0.7854969574036511,0.7854969574036511,00:02:13.887
pubmed,node2vec,256,10,10,0.25,0.25,0.7706563709665324,0.7862576064908722,0.7862576064908722,00:02:14.384
pubmed,node2vec,256,10,10,0.25,0.25,0.7828589530144745,0.7961460446247464,0.7961460446247465,00:02:14.555
pubmed,node2vec,256,10,10,0.25,0.25,0.7785159398016753,0.7925963488843814,0.7925963488843814,00:02:16.796
pubmed,node2vec,256,10,10,0.25,0.5,0.7713772255908237,0.7852434077079109,0.7852434077079108,00:02:12.627
pubmed,node2vec,256,10,10,0.25,0.5,0.7787254317803676,0.7918356997971603,0.7918356997971603,00:02:17.789
pubmed,node2vec,256,10,10,0.25,0.5,0.7768600672681574,0.7893002028397565,0.7893002028397565,00:02:23.942
pubmed,node2vec,256,10,10,0.25,0.5,0.7789850128654979,0.7923427991886409,0.7923427991886409,00:02:16.718
pubmed,node2vec,256,10,10,0.25,0.5,0.7827971673652216,0.7981744421906694,0.7981744421906694,00:02:18.174
pubmed,node2vec,256,10,10,0.25,0.5,0.7822102787410525,0.7966531440162272,0.7966531440162272,00:02:16.855
pubmed,node2vec,256,10,10,0.25,0.5,0.7788284346686449,0.7905679513184585,0.7905679513184585,00:02:17.351
